video_path,label,split,archive,archive_url,status,compressed_size,original_size,crc32,local_header_offset,data_offset,output_path,attempts,error
Colours/54. Black/MVI_4919.MOV,54. Black,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Black/MVI_4919.MOV,0,
Colours/54. Black/MVI_4918.MOV,54. Black,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Black/MVI_4918.MOV,0,
Colours/54. Black/MVI_3740.MOV,54. Black,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Black/MVI_3740.MOV,0,
Colours/54. Black/MVI_3742.MOV,54. Black,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Black/MVI_3742.MOV,0,
Colours/54. Black/MVI_5059.MOV,54. Black,val,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/54. Black/MVI_5059.MOV,0,
Colours/54. Black/MVI_3887.MOV,54. Black,val,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/54. Black/MVI_3887.MOV,0,
Colours/54. Black/MVI_4041.MOV,54. Black,val,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/54. Black/MVI_4041.MOV,0,
Electronics/54. Cell phone/MVI_5393.MOV,54. Cell phone,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Cell phone/MVI_5393.MOV,0,
Electronics/54. Cell phone/MVI_4967.MOV,54. Cell phone,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Cell phone/MVI_4967.MOV,0,
Electronics/54. Cell phone/MVI_4540.MOV,54. Cell phone,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Cell phone/MVI_4540.MOV,0,
Electronics/54. Cell phone/MVI_9100.MP4,54. Cell phone,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Cell phone/MVI_9100.MP4,0,
Electronics/54. Cell phone/MVI_9102.MP4,54. Cell phone,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Cell phone/MVI_9102.MP4,0,
Electronics/54. Cell phone/MVI_5392.MOV,54. Cell phone,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Cell phone/MVI_5392.MOV,0,
Electronics/54. Cell phone/MVI_4538.MOV,54. Cell phone,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Cell phone/MVI_4538.MOV,0,
Electronics/54. Cell phone/MVI_4969.MOV,54. Cell phone,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Cell phone/MVI_4969.MOV,0,
Electronics/54. Cell phone/MVI_5391.MOV,54. Cell phone,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Cell phone/MVI_5391.MOV,0,
Electronics/54. Cell phone/MVI_4968.MOV,54. Cell phone,train,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/train/54. Cell phone/MVI_4968.MOV,0,
Electronics/54. Cell phone/MVI_4537.MOV,54. Cell phone,val,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/54. Cell phone/MVI_4537.MOV,0,
Electronics/54. Cell phone/MVI_9101.MP4,54. Cell phone,val,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/54. Cell phone/MVI_9101.MP4,0,
Electronics/54. Cell phone/MVI_4539.MOV,54. Cell phone,val,Electronics_1of2.zip,https://zenodo.org/api/records/4010759/files/Electronics_1of2.zip/content,pending,0,0,0,0,0,data/videos/val/54. Cell phone/MVI_4539.MOV,0,
Greetings/55. Thank you/MVI_0111.MOV,55. Thank you,train,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. Thank you/MVI_0111.MOV,0,
Greetings/55. Thank you/MVI_9987.MOV,55. Thank you,train,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. Thank you/MVI_9987.MOV,0,
Greetings/55. Thank you/MVI_0006.MOV,55. Thank you,train,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. Thank you/MVI_0006.MOV,0,
Greetings/55. Thank you/MVI_9985.MOV,55. Thank you,train,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. Thank you/MVI_9985.MOV,0,
Greetings/55. Thank you/MVI_0060.MOV,55. Thank you,train,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. Thank you/MVI_0060.MOV,0,
Greetings/55. Thank you/MVI_0063.MOV,55. Thank you,train,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. Thank you/MVI_0063.MOV,0,
Greetings/55. Thank you/MVI_0007.MOV,55. Thank you,train,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. Thank you/MVI_0007.MOV,0,
Greetings/55. Thank you/MVI_0061.MOV,55. Thank you,train,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. Thank you/MVI_0061.MOV,0,
Greetings/55. Thank you/MVI_9948.MOV,55. Thank you,train,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. Thank you/MVI_9948.MOV,0,
Greetings/55. Thank you/MVI_0113.MOV,55. Thank you,train,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. Thank you/MVI_0113.MOV,0,
Greetings/55. Thank you/MVI_0060_.MOV,55. Thank you,val,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/55. Thank you/MVI_0060_.MOV,0,
Greetings/55. Thank you/MVI_0062.MOV,55. Thank you,val,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/55. Thank you/MVI_0062.MOV,0,
Greetings/55. Thank you/MVI_0058.MOV,55. Thank you,val,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/55. Thank you/MVI_0058.MOV,0,
Colours/55. White/MVI_3891.MOV,55. White,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. White/MVI_3891.MOV,0,
Colours/55. White/MVI_5062.MOV,55. White,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. White/MVI_5062.MOV,0,
Colours/55. White/MVI_3743.MOV,55. White,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. White/MVI_3743.MOV,0,
Colours/55. White/MVI_3890.MOV,55. White,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. White/MVI_3890.MOV,0,
Colours/55. White/MVI_4923.MOV,55. White,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. White/MVI_4923.MOV,0,
Colours/55. White/MVI_4042.MOV,55. White,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. White/MVI_4042.MOV,0,
Colours/55. White/MVI_4044.MOV,55. White,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. White/MVI_4044.MOV,0,
Colours/55. White/MVI_4216.MOV,55. White,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. White/MVI_4216.MOV,0,
Colours/55. White/MVI_4043.MOV,55. White,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. White/MVI_4043.MOV,0,
Colours/55. White/MVI_5209.MOV,55. White,train,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/train/55. White/MVI_5209.MOV,0,
Colours/55. White/MVI_4921.MOV,55. White,val,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/55. White/MVI_4921.MOV,0,
Colours/55. White/MVI_5211.MOV,55. White,val,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/55. White/MVI_5211.MOV,0,
Colours/55. White/MVI_8620.MP4,55. White,val,Colours_2of2.zip,https://zenodo.org/api/records/4010759/files/Colours_2of2.zip/content,pending,0,0,0,0,0,data/videos/val/55. White/MVI_8620.MP4,0,
People/61. Father/MVI_4940.MOV,61. Father,train,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,pending,0,0,0,0,0,data/videos/train/61. Father/MVI_4940.MOV,0,
People/61. Father/MVI_4062.MOV,61. Father,train,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,pending,0,0,0,0,0,data/videos/train/61. Father/MVI_4062.MOV,0,
People/61. Father/MVI_5227.MOV,61. Father,train,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,pending,0,0,0,0,0,data/videos/train/61. Father/MVI_5227.MOV,0,
People/61. Father/MVI_5229.MOV,61. Father,train,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,pending,0,0,0,0,0,data/videos/train/61. Father/MVI_5229.MOV,0,
People/61. Father/MVI_3764.MOV,61. Father,train,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,pending,0,0,0,0,0,data/videos/train/61. Father/MVI_3764.MOV,0,
People/61. Father/MVI_5081.MOV,61. Father,train,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,pending,0,0,0,0,0,data/videos/train/61. Father/MVI_5081.MOV,0,
People/61. Father/MVI_5082.MOV,61. Father,train,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,pending,0,0,0,0,0,data/videos/train/61. Father/MVI_5082.MOV,0,
People/61. Father/MVI_4060.MOV,61. Father,train,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,pending,0,0,0,0,0,data/videos/train/61. Father/MVI_4060.MOV,0,
People/61. Father/MVI_3763.MOV,61. Father,train,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,pending,0,0,0,0,0,data/videos/train/61. Father/MVI_3763.MOV,0,
People/61. Father/MVI_3765.MOV,61. Father,train,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,pending,0,0,0,0,0,data/videos/train/61. Father/MVI_3765.MOV,0,
People/61. Father/MVI_4942.MOV,61. Father,val,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,pending,0,0,0,0,0,data/videos/val/61. Father/MVI_4942.MOV,0,
People/61. Father/MVI_5080.MOV,61. Father,val,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,pending,0,0,0,0,0,data/videos/val/61. Father/MVI_5080.MOV,0,
People/61. Father/MVI_4061.MOV,61. Father,val,People_1of5.zip,https://zenodo.org/api/records/4010759/files/People_1of5.zip/content,pending,0,0,0,0,0,data/videos/val/61. Father/MVI_4061.MOV,0,
Seasons/61. Summer/MVI_9122.MP4,61. Summer,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/61. Summer/MVI_9122.MP4,0,
Seasons/61. Summer/MVI_4992.MOV,61. Summer,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/61. Summer/MVI_4992.MOV,0,
Seasons/61. Summer/MVI_5424.MOV,61. Summer,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/61. Summer/MVI_5424.MOV,0,
Seasons/61. Summer/MVI_4990.MOV,61. Summer,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/61. Summer/MVI_4990.MOV,0,
Seasons/61. Summer/MVI_5421.MOV,61. Summer,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/61. Summer/MVI_5421.MOV,0,
Seasons/61. Summer/MVI_5420.MOV,61. Summer,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/61. Summer/MVI_5420.MOV,0,
Seasons/61. Summer/MVI_9124.MP4,61. Summer,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/61. Summer/MVI_9124.MP4,0,
Seasons/61. Summer/MVI_4568.MOV,61. Summer,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/61. Summer/MVI_4568.MOV,0,
Seasons/61. Summer/MVI_4565.MOV,61. Summer,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/61. Summer/MVI_4565.MOV,0,
Seasons/61. Summer/MVI_4567.MOV,61. Summer,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/61. Summer/MVI_4567.MOV,0,
Seasons/61. Summer/MVI_4991.MOV,61. Summer,val,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/val/61. Summer/MVI_4991.MOV,0,
Seasons/61. Summer/MVI_9123.MP4,61. Summer,val,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/val/61. Summer/MVI_9123.MP4,0,
Seasons/61. Summer/MVI_4566.MOV,61. Summer,val,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/val/61. Summer/MVI_4566.MOV,0,
Seasons/64. Fall/MVI_9134.MP4,64. Fall,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/64. Fall/MVI_9134.MP4,0,
Seasons/64. Fall/MVI_5435.MOV,64. Fall,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/64. Fall/MVI_5435.MOV,0,
Seasons/64. Fall/MVI_4580.MOV,64. Fall,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/64. Fall/MVI_4580.MOV,0,
Seasons/64. Fall/MVI_4578.MOV,64. Fall,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/64. Fall/MVI_4578.MOV,0,
Seasons/64. Fall/MVI_4999.MOV,64. Fall,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/64. Fall/MVI_4999.MOV,0,
Seasons/64. Fall/MVI_9133.MP4,64. Fall,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/64. Fall/MVI_9133.MP4,0,
Seasons/64. Fall/MVI_9135.MP4,64. Fall,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/64. Fall/MVI_9135.MP4,0,
Seasons/64. Fall/MVI_5436.MOV,64. Fall,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/64. Fall/MVI_5436.MOV,0,
Seasons/64. Fall/MVI_9132.MP4,64. Fall,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/64. Fall/MVI_9132.MP4,0,
Seasons/64. Fall/MVI_4577.MOV,64. Fall,train,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/train/64. Fall/MVI_4577.MOV,0,
Seasons/64. Fall/MVI_5434.MOV,64. Fall,val,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/val/64. Fall/MVI_5434.MOV,0,
Seasons/64. Fall/MVI_5000.MOV,64. Fall,val,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/val/64. Fall/MVI_5000.MOV,0,
Seasons/64. Fall/MVI_4579.MOV,64. Fall,val,Seasons_1of1.zip,https://zenodo.org/api/records/4010759/files/Seasons_1of1.zip/content,pending,0,0,0,0,0,data/videos/val/64. Fall/MVI_4579.MOV,0,
People/66. Brother/MVI_8631.MP4,66. Brother,train,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,pending,0,0,0,0,0,data/videos/train/66. Brother/MVI_8631.MP4,0,
People/66. Brother/MVI_3781.MOV,66. Brother,train,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,pending,0,0,0,0,0,data/videos/train/66. Brother/MVI_3781.MOV,0,
People/66. Brother/MVI_4956.MOV,66. Brother,train,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,pending,0,0,0,0,0,data/videos/train/66. Brother/MVI_4956.MOV,0,
People/66. Brother/MVI_4075.MOV,66. Brother,train,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,pending,0,0,0,0,0,data/videos/train/66. Brother/MVI_4075.MOV,0,
People/66. Brother/MVI_5244.MOV,66. Brother,train,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,pending,0,0,0,0,0,data/videos/train/66. Brother/MVI_5244.MOV,0,
People/66. Brother/MVI_3929.MOV,66. Brother,train,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,pending,0,0,0,0,0,data/videos/train/66. Brother/MVI_3929.MOV,0,
People/66. Brother/MVI_3780.MOV,66. Brother,train,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,pending,0,0,0,0,0,data/videos/train/66. Brother/MVI_3780.MOV,0,
People/66. Brother/MVI_4955.MOV,66. Brother,train,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,pending,0,0,0,0,0,data/videos/train/66. Brother/MVI_4955.MOV,0,
People/66. Brother/MVI_3927.MOV,66. Brother,train,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,pending,0,0,0,0,0,data/videos/train/66. Brother/MVI_3927.MOV,0,
People/66. Brother/MVI_4077.MOV,66. Brother,train,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,pending,0,0,0,0,0,data/videos/train/66. Brother/MVI_4077.MOV,0,
People/66. Brother/MVI_4230.MOV,66. Brother,val,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,pending,0,0,0,0,0,data/videos/val/66. Brother/MVI_4230.MOV,0,
People/66. Brother/MVI_3928.MOV,66. Brother,val,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,pending,0,0,0,0,0,data/videos/val/66. Brother/MVI_3928.MOV,0,
People/66. Brother/MVI_3779.MOV,66. Brother,val,People_2of5.zip,https://zenodo.org/api/records/4010759/files/People_2of5.zip/content,pending,0,0,0,0,0,data/videos/val/66. Brother/MVI_3779.MOV,0,
Days_and_Time/67. Monday/MVI_5447.MOV,67. Monday,train,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,pending,0,0,0,0,0,data/videos/train/67. Monday/MVI_5447.MOV,0,
Days_and_Time/67. Monday/MVI_4592.MOV,67. Monday,train,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,pending,0,0,0,0,0,data/videos/train/67. Monday/MVI_4592.MOV,0,
Days_and_Time/67. Monday/MVI_5449.MOV,67. Monday,train,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,pending,0,0,0,0,0,data/videos/train/67. Monday/MVI_5449.MOV,0,
Days_and_Time/67. Monday/MVI_9144.MP4,67. Monday,train,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,pending,0,0,0,0,0,data/videos/train/67. Monday/MVI_9144.MP4,0,
Days_and_Time/67. Monday/MVI_9142.MP4,67. Monday,train,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,pending,0,0,0,0,0,data/videos/train/67. Monday/MVI_9142.MP4,0,
Days_and_Time/67. Monday/MVI_5009.MOV,67. Monday,train,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,pending,0,0,0,0,0,data/videos/train/67. Monday/MVI_5009.MOV,0,
Days_and_Time/67. Monday/MVI_4594.MOV,67. Monday,train,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,pending,0,0,0,0,0,data/videos/train/67. Monday/MVI_4594.MOV,0,
Days_and_Time/67. Monday/MVI_4593.MOV,67. Monday,train,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,pending,0,0,0,0,0,data/videos/train/67. Monday/MVI_4593.MOV,0,
Days_and_Time/67. Monday/MVI_5446.MOV,67. Monday,train,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,pending,0,0,0,0,0,data/videos/train/67. Monday/MVI_5446.MOV,0,
Days_and_Time/67. Monday/MVI_5011.MOV,67. Monday,train,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,pending,0,0,0,0,0,data/videos/train/67. Monday/MVI_5011.MOV,0,
Days_and_Time/67. Monday/MVI_4591.MOV,67. Monday,val,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,pending,0,0,0,0,0,data/videos/val/67. Monday/MVI_4591.MOV,0,
Days_and_Time/67. Monday/MVI_5010.MOV,67. Monday,val,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,pending,0,0,0,0,0,data/videos/val/67. Monday/MVI_5010.MOV,0,
Days_and_Time/67. Monday/MVI_9143.MP4,67. Monday,val,Days_and_Time_1of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_1of3.zip/content,pending,0,0,0,0,0,data/videos/val/67. Monday/MVI_9143.MP4,0,
People/77. Boy/MVI_3814.MOV,77. Boy,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/77. Boy/MVI_3814.MOV,0,
People/77. Boy/MVI_4981.MOV,77. Boy,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/77. Boy/MVI_4981.MOV,0,
People/77. Boy/MVI_4242.MOV,77. Boy,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/77. Boy/MVI_4242.MOV,0,
People/77. Boy/MVI_3816.MOV,77. Boy,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/77. Boy/MVI_3816.MOV,0,
People/77. Boy/MVI_4983.MOV,77. Boy,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/77. Boy/MVI_4983.MOV,0,
People/77. Boy/MVI_5134.MOV,77. Boy,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/77. Boy/MVI_5134.MOV,0,
People/77. Boy/MVI_5285.MOV,77. Boy,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/77. Boy/MVI_5285.MOV,0,
People/77. Boy/MVI_4112.MOV,77. Boy,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/77. Boy/MVI_4112.MOV,0,
People/77. Boy/MVI_4111.MOV,77. Boy,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/77. Boy/MVI_4111.MOV,0,
People/77. Boy/MVI_8644.MP4,77. Boy,train,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/train/77. Boy/MVI_8644.MP4,0,
People/77. Boy/MVI_5286.MOV,77. Boy,val,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/val/77. Boy/MVI_5286.MOV,0,
People/77. Boy/MVI_3964.MOV,77. Boy,val,People_4of5.zip,https://zenodo.org/api/records/4010759/files/People_4of5.zip/content,pending,0,0,0,0,0,data/videos/val/77. Boy/MVI_3964.MOV,0,
