path,split,label,class_id,width,height,status
data\isl_alphabet_digits\train\8\Output Image -158.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (366).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -283.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (422).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -74.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -97.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (207).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (117).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -215.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -161.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (495).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -399.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -186.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -14.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (14).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (365).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -192.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -231.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (443).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -425.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -144.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -310.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (476).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (270).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (206).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (459).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (313).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (119).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -84.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -466.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (214).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -451.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -426.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -356.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (75).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (351).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -119.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (138).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (291).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -124.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -317.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (304).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (142).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -269.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -180.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -326.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (126).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -253.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -224.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (47).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (287).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (3).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -274.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (392).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -292.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -403.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (362).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -419.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -107.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (472).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -178.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -476.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -220.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -474.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -255.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -101.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -133.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -18.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -193.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (101).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -313.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (458).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (272).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (389).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -382.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -458.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (1).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (269).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -208.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (118).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -295.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (372).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (171).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (173).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (132).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (216).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (381).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -139.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (219).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (34).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -129.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -496.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (222).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -423.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -257.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (90).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (321).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -20.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (170).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -138.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (299).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (388).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (380).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (158).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (461).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (84).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -327.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (16).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -271.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (175).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (282).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -493.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (452).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -125.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (400).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -420.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (177).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -166.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Output Image -413.jpg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (375).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (305).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (225).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (306).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\train\8\Sign 8 (6).jpeg,train,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (249).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (19).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (235).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (238).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (339).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (155).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (203).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (122).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -468.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (314).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (373).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (408).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (340).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (479).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -142.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (217).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -241.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -360.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -11.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -441.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (167).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (107).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (109).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -267.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (441).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -481.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (466).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -235.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (316).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -309.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (363).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -159.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (88).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -305.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (377).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (209).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (390).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (394).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (464).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (397).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -98.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (481).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -251.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (208).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (139).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -248.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (444).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -89.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -145.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -61.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (110).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -86.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -249.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -361.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (384).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -175.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (87).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (74).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (355).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -252.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -342.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (427).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -177.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (98).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -162.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -353.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (15).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (231).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (387).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (151).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (473).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -47.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (332).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -410.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -137.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (359).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (79).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -110.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -206.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -62.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -316.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (265).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -490.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -424.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (130).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -245.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (301).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -434.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (357).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (383).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (296).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (497).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -143.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (271).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -312.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (295).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -484.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (226).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (113).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (379).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (399).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (404).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -337.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (252).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (374).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (401).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (178).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -218.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (243).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (184).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -187.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (412).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (125).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -345.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (417).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -378.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (149).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -293.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (290).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -299.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -173.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Output Image -350.jpg,val,8,34,400,400,accepted
data\isl_alphabet_digits\val\8\Sign 8 (159).jpeg,val,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (382).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -284.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (431).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -318.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (133).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (288).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (415).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (420).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (480).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -12.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (460).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -294.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -485.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -226.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -150.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -168.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -5.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -254.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (471).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (150).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -334.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (440).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -3.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -259.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -354.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -408.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (18).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -392.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -386.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -351.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -172.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (367).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (191).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -331.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -239.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (180).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -232.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -164.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (403).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -243.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (262).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (181).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -416.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -183.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -300.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (227).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (496).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -431.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -184.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -288.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (135).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (131).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (494).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -297.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -266.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -109.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (393).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -214.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -440.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (358).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -459.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -209.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -298.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (105).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -325.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -479.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (307).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (347).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Sign 8 (482).jpeg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -75.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -146.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -272.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -122.jpg,test,8,34,400,400,accepted
data\isl_alphabet_digits\test\8\Output Image -222.jpg,test,8,34,400,400,accepted
