parent_label,label,video_path,include_50,archive,archive_url,split
Adjectives,79. short,Adjectives/79. short/MVI_9380.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,79. short,Adjectives/79. short/MVI_5110.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,79. short,Adjectives/79. short/MVI_9461.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,79. short,Adjectives/79. short/MVI_5270.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,79. short,Adjectives/79. short/MVI_5269.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,79. short,Adjectives/79. short/MVI_5271.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,79. short,Adjectives/79. short/MVI_5112.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,79. short,Adjectives/79. short/MVI_9303.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,79. short,Adjectives/79. short/MVI_9220.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,79. short,Adjectives/79. short/MVI_9462.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,train
Adjectives,79. short,Adjectives/79. short/MVI_9382.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,val
Adjectives,79. short,Adjectives/79. short/MVI_9301.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,val
Adjectives,79. short,Adjectives/79. short/MVI_9222.MOV,True,Adjectives_4of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_4of8.zip/content,val
Adjectives,83. big large,Adjectives/83. big large/MVI_5204.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,83. big large,Adjectives/83. big large/MVI_5123.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,83. big large,Adjectives/83. big large/MVI_9477.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,83. big large,Adjectives/83. big large/MVI_9317.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,83. big large,Adjectives/83. big large/MVI_9233.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,83. big large,Adjectives/83. big large/MVI_9475.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,83. big large,Adjectives/83. big large/MVI_9234.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,83. big large,Adjectives/83. big large/MVI_9235.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,83. big large,Adjectives/83. big large/MVI_5283.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,83. big large,Adjectives/83. big large/MVI_5203.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,83. big large,Adjectives/83. big large/MVI_5284.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,val
Adjectives,83. big large,Adjectives/83. big large/MVI_5205.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,val
Adjectives,83. big large,Adjectives/83. big large/MVI_9395.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,val
Jobs,84. Teacher,Jobs/84. Teacher/MVI_4460.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,84. Teacher,Jobs/84. Teacher/MVI_5310.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,84. Teacher,Jobs/84. Teacher/MVI_8866.MP4,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,84. Teacher,Jobs/84. Teacher/MVI_5311.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,84. Teacher,Jobs/84. Teacher/MVI_5312.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,84. Teacher,Jobs/84. Teacher/MVI_4459.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,84. Teacher,Jobs/84. Teacher/MVI_4744.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,84. Teacher,Jobs/84. Teacher/MVI_4457.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,84. Teacher,Jobs/84. Teacher/MVI_8865.MP4,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,84. Teacher,Jobs/84. Teacher/MVI_4458.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,84. Teacher,Jobs/84. Teacher/MVI_5313.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,val
Jobs,84. Teacher,Jobs/84. Teacher/MVI_8864.MP4,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,val
Jobs,84. Teacher,Jobs/84. Teacher/MVI_4746.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,val
Adjectives,84. small little,Adjectives/84. small little/MVI_9236.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,84. small little,Adjectives/84. small little/MVI_5126.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,84. small little,Adjectives/84. small little/MVI_9400.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,84. small little,Adjectives/84. small little/MVI_5287.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,84. small little,Adjectives/84. small little/MVI_9479.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,84. small little,Adjectives/84. small little/MVI_5127.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,84. small little,Adjectives/84. small little/MVI_5286.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,84. small little,Adjectives/84. small little/MVI_5207.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,84. small little,Adjectives/84. small little/MVI_9320.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,84. small little,Adjectives/84. small little/MVI_5206.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,train
Adjectives,84. small little,Adjectives/84. small little/MVI_5288.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,val
Adjectives,84. small little,Adjectives/84. small little/MVI_9321.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,val
Adjectives,84. small little,Adjectives/84. small little/MVI_9397.MOV,True,Adjectives_5of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_5of8.zip/content,val
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_9202.MP4,True,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,train
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_5527.MOV,True,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,train
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_5524.MOV,True,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,train
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_5525.MOV,True,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,train
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_5078.MOV,True,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,train
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_9203.MP4,True,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,train
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_5079.MOV,True,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,train
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_4667.MOV,True,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,train
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_5077.MOV,True,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,train
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_4668.MOV,True,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,train
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_9201.MP4,True,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,val
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_5526.MOV,True,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,val
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_4670.MOV,True,Days_and_Time_3of3.zip,https://zenodo.org/api/records/4010759/files/Days_and_Time_3of3.zip/content,val
Adjectives,87. hot,Adjectives/87. hot/MVI_5136.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,87. hot,Adjectives/87. hot/MVI_9408.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,87. hot,Adjectives/87. hot/MVI_9489.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,87. hot,Adjectives/87. hot/MVI_9409.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,87. hot,Adjectives/87. hot/MVI_9488.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,87. hot,Adjectives/87. hot/MVI_5296.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,87. hot,Adjectives/87. hot/MVI_9330.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,87. hot,Adjectives/87. hot/MVI_5217.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,87. hot,Adjectives/87. hot/MVI_5216.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,87. hot,Adjectives/87. hot/MVI_9487.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,87. hot,Adjectives/87. hot/MVI_9247.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,val
Adjectives,87. hot,Adjectives/87. hot/MVI_9328.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,val
Adjectives,87. hot,Adjectives/87. hot/MVI_5218.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,val
Jobs,91. Priest,Jobs/91. Priest/MVI_5343.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,91. Priest,Jobs/91. Priest/MVI_4770.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,91. Priest,Jobs/91. Priest/MVI_5345.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,91. Priest,Jobs/91. Priest/MVI_4486.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,91. Priest,Jobs/91. Priest/MVI_4489.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,91. Priest,Jobs/91. Priest/MVI_4490.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,91. Priest,Jobs/91. Priest/MVI_8889.MP4,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,91. Priest,Jobs/91. Priest/MVI_8887.MP4,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,91. Priest,Jobs/91. Priest/MVI_4772.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,91. Priest,Jobs/91. Priest/MVI_4488.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,train
Jobs,91. Priest,Jobs/91. Priest/MVI_5342.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,val
Jobs,91. Priest,Jobs/91. Priest/MVI_4771.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,val
Jobs,91. Priest,Jobs/91. Priest/MVI_5344.MOV,True,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content,val
Adjectives,91. new,Adjectives/91. new/MVI_9502.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,91. new,Adjectives/91. new/MVI_5229.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,91. new,Adjectives/91. new/MVI_5308.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,91. new,Adjectives/91. new/MVI_9421.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,91. new,Adjectives/91. new/MVI_9341.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,91. new,Adjectives/91. new/MVI_5230.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,91. new,Adjectives/91. new/MVI_9500.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,91. new,Adjectives/91. new/MVI_5151.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,91. new,Adjectives/91. new/MVI_9340.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,91. new,Adjectives/91. new/MVI_5150.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,train
Adjectives,91. new,Adjectives/91. new/MVI_5309.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,val
Adjectives,91. new,Adjectives/91. new/MVI_9342.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,val
Adjectives,91. new,Adjectives/91. new/MVI_9501.MOV,True,Adjectives_6of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_6of8.zip/content,val
Adjectives,94. good,Adjectives/94. good/MVI_5240.MOV,True,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,train
Adjectives,94. good,Adjectives/94. good/MVI_9511.MOV,True,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,train
Adjectives,94. good,Adjectives/94. good/MVI_9510.MOV,True,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,train
Adjectives,94. good,Adjectives/94. good/MVI_9432.MOV,True,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,train
Adjectives,94. good,Adjectives/94. good/MVI_5318.MOV,True,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,train
Adjectives,94. good,Adjectives/94. good/MVI_9430.MOV,True,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,train
Adjectives,94. good,Adjectives/94. good/MVI_9431.MOV,True,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,train
Adjectives,94. good,Adjectives/94. good/MVI_5160.MOV,True,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,train
Adjectives,94. good,Adjectives/94. good/MVI_9268.MOV,True,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,train
Adjectives,94. good,Adjectives/94. good/MVI_5158.MOV,True,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,train
Adjectives,94. good,Adjectives/94. good/MVI_9349.MOV,True,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,val
Adjectives,94. good,Adjectives/94. good/MVI_5316.MOV,True,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,val
Adjectives,94. good,Adjectives/94. good/MVI_5239.MOV,True,Adjectives_7of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_7of8.zip/content,val
Adjectives,97. dry,Adjectives/97. dry/MVI_5328.MOV,True,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,train
Adjectives,97. dry,Adjectives/97. dry/MVI_5168.MOV,True,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,train
Adjectives,97. dry,Adjectives/97. dry/MVI_9278.MOV,True,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,train
Adjectives,97. dry,Adjectives/97. dry/MVI_9523.MOV,True,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,train
Adjectives,97. dry,Adjectives/97. dry/MVI_9439.MOV,True,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,train
Adjectives,97. dry,Adjectives/97. dry/MVI_9360.MOV,True,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,train
Adjectives,97. dry,Adjectives/97. dry/MVI_9521.MOV,True,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,train
Adjectives,97. dry,Adjectives/97. dry/MVI_5327.MOV,True,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,train
Adjectives,97. dry,Adjectives/97. dry/MVI_5249.MOV,True,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,train
Adjectives,97. dry,Adjectives/97. dry/MVI_9359.MOV,True,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,train
Adjectives,97. dry,Adjectives/97. dry/MVI_5167.MOV,True,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,val
Adjectives,97. dry,Adjectives/97. dry/MVI_5326.MOV,True,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,val
Adjectives,97. dry,Adjectives/97. dry/MVI_9522.MOV,True,Adjectives_8of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_8of8.zip/content,val
