video_path,archive,archive_url
Greetings/48. Hello/MVI_0032.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_0037.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_0038.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_0089.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_0090.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_0091.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_9914.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_9915.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_9916.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_9917.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_9954.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_9955.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_9956.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_9957.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_9982.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_9983.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/48. Hello/MVI_9984.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_0042.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_0043.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_0045.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_0046.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_0047.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_0048.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_0098.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_0100.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_9932.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_9933.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_9934.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_9935.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_9968.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_9969.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_9970.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_9971.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_9991.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_9992.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Greetings/51. Good Morning/MVI_9993.MOV,Greetings_1of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_1of2.zip/content
Clothes/42. T-Shirt/MVI_3704.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_3705.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_3706.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_3850.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_3851.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_3852.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_4002.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_4003.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_4004.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_4202.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_4881.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_4882.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_4883.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_5021.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_5022.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_5169.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_5170.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/42. T-Shirt/MVI_8606.MP4,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_3710.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_3711.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_3712.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_3857.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_3858.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_4009.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_4010.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_4204.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_4887.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_4888.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_4889.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_5028.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_5029.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_5030.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_5175.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_5176.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_5177.MOV,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Clothes/44. Shoes/MVI_8608.MP4,Clothes_2of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_2of2.zip/content
Jobs/84. Teacher/MVI_4457.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/84. Teacher/MVI_4458.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/84. Teacher/MVI_4459.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/84. Teacher/MVI_4460.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/84. Teacher/MVI_4744.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/84. Teacher/MVI_4746.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/84. Teacher/MVI_5310.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/84. Teacher/MVI_5311.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/84. Teacher/MVI_5312.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/84. Teacher/MVI_5313.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/84. Teacher/MVI_8864.MP4,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/84. Teacher/MVI_8865.MP4,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/84. Teacher/MVI_8866.MP4,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_4486.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_4487.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_4488.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_4489.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_4490.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_4770.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_4771.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_4772.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_5342.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_5343.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_5344.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_5345.MOV,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_8887.MP4,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Jobs/91. Priest/MVI_8889.MP4,Jobs_1of2.zip,https://zenodo.org/api/records/4010759/files/Jobs_1of2.zip/content
Clothes/37. Hat/MVI_3688.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_3690.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_3691.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_3835.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_3836.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_3984.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_3985.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_3986.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_4197.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_4865.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_4866.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_4867.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_5006.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_5007.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_5008.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_5154.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_5155.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_5156.MOV,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Clothes/37. Hat/MVI_8600.MP4,Clothes_1of2.zip,https://zenodo.org/api/records/4010759/files/Clothes_1of2.zip/content
Greetings/55. Thank you/MVI_0006.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_0007.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_0008.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_0058.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_0059.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_0060.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_0060_.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_0061.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_0062.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_0063.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_0111.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_0113.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_9948.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_9949.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_9950.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_9951.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_9984.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_9985.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_9986.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Greetings/55. Thank you/MVI_9987.MOV,Greetings_2of2.zip,https://zenodo.org/api/records/4010759/files/Greetings_2of2.zip/content
Home/28. Window/MVI_4362.MOV,Home_1of4.zip,https://zenodo.org/api/records/4010759/files/Home_1of4.zip/content
Home/28. Window/MVI_4363.MOV,Home_1of4.zip,https://zenodo.org/api/records/4010759/files/Home_1of4.zip/content
Home/28. Window/MVI_4364.MOV,Home_1of4.zip,https://zenodo.org/api/records/4010759/files/Home_1of4.zip/content
Home/28. Window/MVI_4365.MOV,Home_1of4.zip,https://zenodo.org/api/records/4010759/files/Home_1of4.zip/content
Home/28. Window/MVI_4881.MOV,Home_1of4.zip,https://zenodo.org/api/records/4010759/files/Home_1of4.zip/content
Home/28. Window/MVI_4882.MOV,Home_1of4.zip,https://zenodo.org/api/records/4010759/files/Home_1of4.zip/content
Home/28. Window/MVI_4883.MOV,Home_1of4.zip,https://zenodo.org/api/records/4010759/files/Home_1of4.zip/content
Home/28. Window/MVI_8766.MP4,Home_1of4.zip,https://zenodo.org/api/records/4010759/files/Home_1of4.zip/content
Home/28. Window/MVI_8767.MP4,Home_1of4.zip,https://zenodo.org/api/records/4010759/files/Home_1of4.zip/content
Home/28. Window/MVI_8768.MP4,Home_1of4.zip,https://zenodo.org/api/records/4010759/files/Home_1of4.zip/content
Home/28. Window/MVI_8769.MP4,Home_1of4.zip,https://zenodo.org/api/records/4010759/files/Home_1of4.zip/content
Home/28. Window/MVI_9014.MP4,Home_1of4.zip,https://zenodo.org/api/records/4010759/files/Home_1of4.zip/content
Home/28. Window/MVI_9015.MP4,Home_1of4.zip,https://zenodo.org/api/records/4010759/files/Home_1of4.zip/content
Home/34. Pen/MVI_4387.MOV,Home_2of4.zip,https://zenodo.org/api/records/4010759/files/Home_2of4.zip/content
Home/34. Pen/MVI_4388.MOV,Home_2of4.zip,https://zenodo.org/api/records/4010759/files/Home_2of4.zip/content
Home/34. Pen/MVI_4389.MOV,Home_2of4.zip,https://zenodo.org/api/records/4010759/files/Home_2of4.zip/content
Home/34. Pen/MVI_4390.MOV,Home_2of4.zip,https://zenodo.org/api/records/4010759/files/Home_2of4.zip/content
Home/34. Pen/MVI_4906.MOV,Home_2of4.zip,https://zenodo.org/api/records/4010759/files/Home_2of4.zip/content
Home/34. Pen/MVI_4907.MOV,Home_2of4.zip,https://zenodo.org/api/records/4010759/files/Home_2of4.zip/content
Home/34. Pen/MVI_4908.MOV,Home_2of4.zip,https://zenodo.org/api/records/4010759/files/Home_2of4.zip/content
Home/34. Pen/MVI_8791.MP4,Home_2of4.zip,https://zenodo.org/api/records/4010759/files/Home_2of4.zip/content
Home/34. Pen/MVI_8793.MP4,Home_2of4.zip,https://zenodo.org/api/records/4010759/files/Home_2of4.zip/content
Home/34. Pen/MVI_8794.MP4,Home_2of4.zip,https://zenodo.org/api/records/4010759/files/Home_2of4.zip/content
Home/34. Pen/MVI_9032.MP4,Home_2of4.zip,https://zenodo.org/api/records/4010759/files/Home_2of4.zip/content
Home/34. Pen/MVI_9033.MP4,Home_2of4.zip,https://zenodo.org/api/records/4010759/files/Home_2of4.zip/content
Home/34. Pen/MVI_9034.MP4,Home_2of4.zip,https://zenodo.org/api/records/4010759/files/Home_2of4.zip/content
Home/40. Paint/MVI_4412.MOV,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Home/40. Paint/MVI_4413.MOV,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Home/40. Paint/MVI_4414.MOV,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Home/40. Paint/MVI_4415.MOV,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Home/40. Paint/MVI_4926.MOV,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Home/40. Paint/MVI_4927.MOV,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Home/40. Paint/MVI_4928.MOV,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Home/40. Paint/MVI_8817.MP4,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Home/40. Paint/MVI_8818.MP4,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Home/40. Paint/MVI_8819.MP4,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Home/40. Paint/MVI_8821.MP4,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Home/40. Paint/MVI_9051.MP4,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Home/40. Paint/MVI_9052.MP4,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Home/40. Paint/MVI_9053.MP4,Home_3of4.zip,https://zenodo.org/api/records/4010759/files/Home_3of4.zip/content
Adjectives/1. loud/MVI_5177.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_5179.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_5257.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_5258.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_5259.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_5335.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_5336.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_5337.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_9289.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_9290.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_9291.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_9368.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_9369.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_9370.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_9448.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_9449.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_9450.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_9535.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/1. loud/MVI_9536.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_5180.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_5181.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_5182.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_5260.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_5261.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_5262.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_5338.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_5339.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_9292.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_9293.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_9294.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
Adjectives/2. quiet/MVI_9371.MOV,Adjectives_1of8.zip,https://zenodo.org/api/records/4010759/files/Adjectives_1of8.zip/content
